Product ID,Product Name,Brand,Category,Description,Unit Type,Pack Size,Cost Price,Selling Price,Reorder Level,Current Stock,Product Status
PROD-000285,Golden Crunch,Daily Delight,Cream Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Pack,20 x 100g,3538,4300.0,83,1424,Active
PROD-000286,Honey Crunch,Sweet Valley,Cream Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Box,12 x 150g,11654,15500.0,129,2933,Active
PROD-000287,Caramel Cream,Daily Delight,Crackers,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Pack,48 x 25g,5407,6600.0,144,1686,Active
PROD-000288,Strawberry Cream,Daily Delight,Chocolate Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Box,12 x 150g,7552,8800.0,254,2330,Active
PROD-000289,Chocolate Delight,Golden Bite,Kids Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Pack,48 x 25g,2947,3700.0,164,1750,Active
PROD-000290,Golden Crunch,Sweet Valley,Wafer Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Pack,10 x 200g,13530,16400.0,222,2790,Active
PROD-000291,Golden Crunch,Biscuit House,Sandwich Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Pack,10 x 200g,12703,15900.0,63,2828,Active
PROD-000292,Caramel Cream,Family Treat,Crackers,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Box,12 x 100g,11764,14200.0,123,1432,Active
PROD-000293,Vanilla Cream,Golden Bite,Sandwich Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Box,10 x 200g,10087,14100.0,207,2309,Active
PROD-000294,Chocolate Delight,Golden Bite,Cream Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Carton,24 x 75g,14294,19200.0,84,2372,Active
PROD-000295,Honey Crunch,Crispy Crown,Kids Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Box,12 x 100g,8910,12000.0,131,1368,Active
PROD-000296,Premium Wafer,Sweet Valley,Assorted Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Box,12 x 100g,8152,11200.0,143,1874,Active
PROD-000297,Caramel Cream,Royal Treat,Assorted Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Pack,12 x 100g,9252,10800.0,90,958,Active
PROD-000298,Chocolate Delight,Premium Choice,Wafer Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Carton,20 x 100g,10850,13400.0,97,2438,Active
PROD-000299,Butter Delight,Family Treat,Assorted Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Carton,12 x 100g,4166,5500.0,64,2860,Active
PROD-000300,Vanilla Cream,Golden Bite,Cream Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Pack,10 x 200g,7369,9400.0,225,1559,Active
PROD-000301,Chocolate Delight,Premium Choice,Assorted Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Box,48 x 25g,14481,20200.0,136,2101,Active
PROD-000302,Rich Chocolate,Happy Crunch,Plain Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Box,24 x 50g,4991,6000.0,126,1866,Active
PROD-000303,Milk Crunch,Biscuit House,Wafer Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Box,12 x 100g,13420,16200.0,84,2518,Active
PROD-000304,Classic Cream,Sweet Valley,Chocolate Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Carton,24 x 75g,10634,14900.0,212,1790,Active
PROD-000305,Coconut Crunch,Daily Delight,Assorted Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Carton,48 x 25g,12876,15700.0,175,1470,Active
PROD-000306,Golden Crunch,Biscuit House,Crackers,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Pack,12 x 100g,10414,13000.0,59,2640,Active
PROD-000307,Caramel Cream,Crunchy Gold,Sandwich Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Pack,24 x 75g,11798,15600.0,76,2157,Active
PROD-000308,Rich Chocolate,Royal Treat,Wafer Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Pack,24 x 50g,12305,14300.0,125,2267,Active
PROD-000309,Vanilla Cream,Family Treat,Kids Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Pack,12 x 150g,9173,12000.0,64,3351,Active
PROD-000310,Caramel Cream,Family Treat,Crackers,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Pack,24 x 75g,13480,17800.0,114,1366,Active
PROD-000311,Vanilla Cream,Sweet Valley,Chocolate Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Box,10 x 200g,7895,10900.0,168,840,Active
PROD-000312,Golden Crunch,Happy Crunch,Wafer Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Pack,48 x 25g,8783,11000.0,181,828,Active
PROD-000313,Classic Crackers,Crunchy Gold,Sandwich Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Pack,12 x 100g,6433,8200.0,269,1733,Active
PROD-000314,Vanilla Cream,Family Treat,Plain Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Pack,24 x 75g,12615,17600.0,215,3171,Active
PROD-000315,Rich Chocolate,Crispy Crown,Wafer Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Pack,12 x 150g,8127,10100.0,180,1624,Active
PROD-000316,Rich Chocolate,Crispy Crown,Crackers,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Carton,24 x 50g,5065,6600.0,169,1527,Active
PROD-000317,Cocoa Sandwich,Family Treat,Kids Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Box,24 x 75g,14716,17000.0,225,1573,Active
PROD-000318,Golden Crunch,Premium Choice,Kids Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Carton,12 x 150g,11654,15700.0,268,2018,Active
PROD-000319,Vanilla Cream,Daily Delight,Assorted Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Box,48 x 25g,9823,13600.0,92,731,Active
PROD-000320,Classic Crackers,Family Treat,Crackers,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Pack,12 x 150g,9813,12000.0,252,3169,Active
PROD-000321,Coconut Crunch,Golden Bite,Crackers,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Carton,10 x 200g,11208,15100.0,87,2785,Active
PROD-000322,Chocolate Delight,Family Treat,Plain Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Carton,12 x 150g,7884,10100.0,102,2171,Active
PROD-000323,Rich Chocolate,Happy Crunch,Assorted Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Box,24 x 75g,5687,6600.0,226,2218,Active
PROD-000324,Caramel Cream,Biscuit House,Sandwich Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Carton,12 x 100g,14255,19600.0,226,1915,Active
PROD-000325,Vanilla Cream,Crispy Crown,Assorted Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Pack,24 x 50g,10470,14100.0,289,2250,Active
PROD-000326,Classic Cream,Premium Choice,Crackers,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Carton,12 x 100g,10255,13000.0,69,1685,Active
PROD-000327,Strawberry Cream,Crunchy Gold,Sandwich Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Pack,24 x 50g,6151,7600.0,122,2196,Active
PROD-000328,Premium Wafer,Sweet Valley,Assorted Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Box,48 x 25g,6903,8300.0,136,1218,Active
PROD-000329,Golden Crunch,Happy Crunch,Sandwich Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Pack,12 x 150g,10093,13100.0,55,2356,Active
PROD-000330,Family Pack,Golden Bite,Wafer Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Carton,24 x 50g,4181,5600.0,262,1718,Active
PROD-000331,Classic Cream,Family Treat,Crackers,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Pack,24 x 75g,8462,11400.0,249,1834,Active
PROD-000332,Butter Delight,Happy Crunch,Wafer Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Box,10 x 200g,14829,20200.0,290,2637,Active
PROD-000333,Butter Delight,Crispy Crown,Sandwich Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Box,12 x 150g,4577,5900.0,227,1696,Active
PROD-000334,Coconut Crunch,Crunchy Gold,Kids Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Carton,24 x 75g,7391,9800.0,273,1789,Active
PROD-000335,Honey Crunch,Daily Delight,Kids Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Box,48 x 25g,8997,11100.0,158,2158,Active
PROD-000336,Butter Delight,Golden Bite,Kids Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Box,12 x 150g,5920,8200.0,58,2897,Active
PROD-000337,Premium Wafer,Premium Choice,Crackers,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Pack,24 x 75g,8063,10100.0,174,1936,Active
PROD-000338,Classic Crackers,Crunchy Gold,Chocolate Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Carton,12 x 150g,3441,4200.0,158,1787,Active
PROD-000339,Classic Cream,Sweet Valley,Chocolate Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Carton,12 x 150g,6611,8000.0,107,1063,Active
PROD-000340,Milk Crunch,Daily Delight,Cream Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Carton,10 x 200g,13289,17100.0,206,1657,Active
PROD-000341,Family Pack,Daily Delight,Crackers,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Pack,10 x 200g,9496,11500.0,199,3100,Active
PROD-000342,Milk Crunch,Golden Bite,Kids Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Carton,24 x 75g,5436,7600.0,142,1111,Active
PROD-000343,Butter Delight,Daily Delight,Sandwich Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Box,24 x 50g,3872,5000.0,70,1241,Active
PROD-000344,Butter Delight,Biscuit House,Assorted Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Box,10 x 200g,10108,11800.0,195,2219,Active
PROD-000345,Classic Cream,Crunchy Gold,Chocolate Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Carton,12 x 100g,10286,13600.0,53,1295,Active
PROD-000346,Vanilla Cream,Premium Choice,Kids Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Carton,24 x 50g,11118,15400.0,145,1121,Active
PROD-000347,Coconut Crunch,Golden Bite,Plain Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Box,12 x 100g,11499,13900.0,122,2480,Active
PROD-000348,Coconut Crunch,Happy Crunch,Chocolate Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Carton,10 x 200g,11460,13900.0,60,1797,Active
PROD-000349,Coconut Crunch,Royal Treat,Wafer Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Carton,10 x 200g,11246,15600.0,282,2977,Active
PROD-000350,Classic Crackers,Daily Delight,Kids Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Pack,10 x 200g,10354,13200.0,127,1961,Active
PROD-000351,Golden Crunch,Family Treat,Cream Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Carton,48 x 25g,9613,13000.0,171,2918,Active
PROD-000352,Classic Crackers,Golden Bite,Crackers,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Pack,24 x 50g,8317,11000.0,193,1366,Active
PROD-000353,Honey Crunch,Golden Bite,Crackers,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Box,24 x 50g,5424,6400.0,250,2069,Active
PROD-000354,Milk Crunch,Happy Crunch,Plain Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Box,10 x 200g,14407,19100.0,183,1033,Active
PROD-000355,Classic Cream,Crispy Crown,Crackers,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Box,12 x 100g,4294,5300.0,265,1954,Active
PROD-000356,Rich Chocolate,Family Treat,Cream Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Box,12 x 150g,13528,16400.0,180,1277,Active
PROD-000357,Butter Delight,Happy Crunch,Chocolate Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Carton,12 x 150g,7398,9300.0,207,2433,Active
PROD-000358,Premium Wafer,Family Treat,Cream Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Pack,20 x 100g,12485,17100.0,242,2959,Active
PROD-000359,Honey Crunch,Daily Delight,Crackers,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Pack,20 x 100g,10621,12800.0,272,2193,Active
PROD-000360,Cocoa Sandwich,Crunchy Gold,Plain Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Carton,12 x 100g,13981,17800.0,86,2383,Active
PROD-000361,Honey Crunch,Golden Bite,Kids Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Carton,48 x 25g,4920,6700.0,223,1787,Active
PROD-000362,Milk Crunch,Happy Crunch,Crackers,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Carton,48 x 25g,10940,14500.0,282,2354,Active
PROD-000363,Coconut Crunch,Golden Bite,Assorted Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Box,20 x 100g,12747,15500.0,173,1160,Active
PROD-000364,Rich Chocolate,Royal Treat,Cream Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Box,24 x 75g,13136,17600.0,87,2236,Active
PROD-000365,Butter Delight,Royal Treat,Chocolate Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Box,20 x 100g,13157,15700.0,202,1676,Active
PROD-000366,Cocoa Sandwich,Daily Delight,Crackers,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Pack,12 x 100g,9154,11900.0,134,2239,Active
PROD-000367,Vanilla Cream,Daily Delight,Chocolate Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Carton,12 x 150g,3641,4700.0,84,1422,Active
PROD-000368,Cocoa Sandwich,Family Treat,Sandwich Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Carton,12 x 100g,3693,4600.0,112,2041,Active
PROD-000369,Butter Delight,Crispy Crown,Kids Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Carton,10 x 200g,14630,17600.0,157,1954,Active
PROD-000370,Golden Crunch,Crispy Crown,Assorted Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Carton,24 x 50g,7791,9600.0,284,2287,Active
PROD-000371,Butter Delight,Biscuit House,Kids Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Box,24 x 50g,14386,17200.0,111,801,Active
PROD-000372,Milk Crunch,Crispy Crown,Plain Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Box,24 x 75g,5068,5900.0,251,1018,Active
PROD-000373,Honey Crunch,Sweet Valley,Wafer Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Pack,24 x 50g,8282,10500.0,57,2156,Active
PROD-000374,Chocolate Delight,Sweet Valley,Crackers,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Carton,20 x 100g,6308,7600.0,136,2325,Active
PROD-000375,Family Pack,Crunchy Gold,Sandwich Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Box,12 x 100g,14299,17700.0,95,2896,Active
PROD-000376,Caramel Cream,Premium Choice,Kids Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Pack,12 x 100g,10030,13500.0,126,1849,Active
PROD-000377,Cocoa Sandwich,Premium Choice,Chocolate Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Carton,24 x 75g,7251,9600.0,127,1380,Active
PROD-000378,Chocolate Delight,Biscuit House,Chocolate Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Carton,48 x 25g,7889,9500.0,262,3048,Active
PROD-000379,Family Pack,Royal Treat,Plain Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Carton,12 x 150g,7917,11000.0,270,2150,Active
PROD-000380,Chocolate Delight,Sweet Valley,Kids Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Carton,12 x 100g,6549,9100.0,264,1499,Active
PROD-000381,Coconut Crunch,Golden Bite,Sandwich Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Pack,24 x 50g,9525,13200.0,87,1853,Active
PROD-000382,Golden Crunch,Daily Delight,Crackers,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Carton,24 x 75g,5533,7700.0,246,1603,Active
PROD-000383,Butter Delight,Sweet Valley,Kids Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Carton,12 x 100g,14759,18700.0,256,1859,Active
PROD-000384,Classic Cream,Family Treat,Crackers,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Carton,12 x 100g,10044,13700.0,62,2171,Active
PROD-000385,Golden Crunch,Premium Choice,Chocolate Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Carton,24 x 75g,5391,7200.0,152,3216,Active
PROD-000386,Strawberry Cream,Crunchy Gold,Wafer Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Pack,24 x 75g,6188,7400.0,62,1338,Active
PROD-000387,Strawberry Cream,Sweet Valley,Kids Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Carton,24 x 50g,8348,9600.0,273,3001,Active
PROD-000388,Honey Crunch,Premium Choice,Assorted Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Carton,20 x 100g,14458,17400.0,149,1294,Active
PROD-000389,Chocolate Delight,Crunchy Gold,Wafer Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Box,24 x 75g,6057,7800.0,101,1890,Active
PROD-000390,Caramel Cream,Premium Choice,Plain Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Box,24 x 75g,9418,11300.0,242,2608,Active
PROD-000391,Caramel Cream,Premium Choice,Wafer Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Box,12 x 100g,5351,7200.0,146,998,Active
PROD-000392,Premium Wafer,Golden Bite,Kids Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Pack,48 x 25g,14075,16900.0,150,2935,Active
PROD-000393,Cocoa Sandwich,Golden Bite,Sandwich Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Pack,24 x 75g,3377,4100.0,88,1736,Active
PROD-000394,Coconut Crunch,Premium Choice,Chocolate Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Box,10 x 200g,7543,10200.0,91,1550,Active
PROD-000395,Cocoa Sandwich,Golden Bite,Crackers,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Box,12 x 150g,14204,17200.0,256,1513,Active
PROD-000396,Family Pack,Sweet Valley,Assorted Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Pack,48 x 25g,9210,12700.0,76,1907,Active
PROD-000397,Premium Wafer,Golden Bite,Chocolate Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Box,24 x 75g,7447,10100.0,204,2012,Active
PROD-000398,Chocolate Delight,Sweet Valley,Sandwich Biscuits,Assorted biscuit selection combining popular flavours in a convenient commercial pack.,Box,24 x 75g,3235,4300.0,278,1730,Active
PROD-000399,Rich Chocolate,Daily Delight,Cream Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Carton,24 x 75g,6202,8300.0,215,2321,Active
PROD-000400,Strawberry Cream,Biscuit House,Cream Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Carton,20 x 100g,13610,15900.0,291,2037,Active
PROD-000401,Family Pack,Golden Bite,Chocolate Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Box,20 x 100g,3521,4200.0,93,2699,Active
PROD-000402,Coconut Crunch,Premium Choice,Sandwich Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Box,20 x 100g,14450,17300.0,107,2353,Active
PROD-000403,Milk Crunch,Biscuit House,Wafer Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Carton,12 x 100g,6918,9000.0,149,1805,Active
PROD-000404,Butter Delight,Golden Bite,Crackers,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Box,20 x 100g,14151,16800.0,269,870,Active
PROD-000405,Classic Cream,Biscuit House,Cream Biscuits,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Pack,24 x 50g,4198,5000.0,293,1639,Active
PROD-000406,Caramel Cream,Biscuit House,Crackers,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Carton,24 x 50g,4915,6400.0,216,1689,Active
PROD-000407,Butter Delight,Sweet Valley,Sandwich Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Box,20 x 100g,14881,19400.0,169,2445,Active
PROD-000408,Premium Wafer,Daily Delight,Cream Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Box,10 x 200g,6737,8600.0,59,1646,Active
PROD-000409,Family Pack,Crunchy Gold,Chocolate Biscuits,"Crunchy snack biscuits offering a satisfying bite and distinctive flavour, suitable for everyday consumption.",Box,24 x 50g,13227,18200.0,171,2384,Active
PROD-000410,Honey Crunch,Daily Delight,Chocolate Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Box,12 x 100g,5064,5900.0,209,1645,Active
PROD-000411,Classic Cream,Happy Crunch,Wafer Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Carton,24 x 75g,4105,5700.0,138,2476,Active
PROD-000412,Honey Crunch,Sweet Valley,Plain Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Box,48 x 25g,13470,15900.0,80,1850,Active
PROD-000413,Chocolate Delight,Crispy Crown,Plain Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Carton,24 x 50g,12919,16300.0,143,1416,Active
PROD-000414,Coconut Crunch,Happy Crunch,Crackers,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Box,20 x 100g,10073,13300.0,266,1254,Active
PROD-000415,Classic Cream,Royal Treat,Kids Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Carton,10 x 200g,11104,14600.0,77,2689,Active
PROD-000416,Rich Chocolate,Sweet Valley,Plain Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Pack,12 x 150g,4585,5300.0,168,1828,Active
PROD-000417,Strawberry Cream,Golden Bite,Sandwich Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Carton,24 x 50g,6208,8000.0,74,2044,Active
PROD-000418,Butter Delight,Biscuit House,Plain Biscuits,"Crispy golden biscuits with a smooth cream filling, designed for everyday retail and wholesale distribution.",Pack,20 x 100g,2671,3500.0,181,2379,Active
PROD-000419,Rich Chocolate,Sweet Valley,Chocolate Biscuits,Delicious vanilla-flavoured cream biscuits combining a crunchy outer texture with a smooth centre.,Carton,20 x 100g,10601,13800.0,153,1349,Active
PROD-000420,Classic Cream,Crispy Crown,Plain Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Box,12 x 150g,10219,11900.0,284,3248,Active
PROD-000421,Premium Wafer,Biscuit House,Crackers,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Pack,48 x 25g,10008,13400.0,53,2360,Active
PROD-000422,Premium Wafer,Royal Treat,Crackers,"Premium crunchy biscuits with a rich chocolate flavour and satisfying texture, suitable for family consumption.",Box,12 x 100g,4591,5300.0,166,2157,Active
PROD-000423,Vanilla Cream,Family Treat,Cream Biscuits,"Classic family-friendly biscuits packaged for convenient storage, transportation and retail distribution.",Box,24 x 50g,5919,8100.0,142,2220,Active
PROD-000424,Strawberry Cream,Biscuit House,Assorted Biscuits,"Golden baked biscuits with a rich buttery flavour, suitable for retailers, distributors and wholesale customers.",Pack,48 x 25g,10779,14200.0,196,2115,Active
PROD-000425,Chocolate Delight,Premium Choice,Wafer Biscuits,Premium-quality wafer biscuits featuring delicate crispy layers and smooth flavoured cream.,Carton,10 x 200g,5908,7300.0,123,1078,Active
PROD-000426,Cocoa Sandwich,Daily Delight,Assorted Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Box,10 x 200g,4904,6100.0,154,2555,Active
PROD-000427,Premium Wafer,Biscuit House,Wafer Biscuits,Light and crispy biscuits carefully produced for convenient retail display and high-volume distribution.,Carton,12 x 100g,4791,6100.0,59,2620,Active
PROD-000428,Caramel Cream,Crunchy Gold,Cream Biscuits,"Rich chocolate biscuits with a balanced sweetness and crisp texture, ideal for supermarkets and wholesale outlets.",Pack,10 x 200g,12695,15000.0,151,2518,Active
